Name,Date,Active cases,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
湖南省,2020/2/7,660,14.507772,0,0.001145911,87267,,0.011459106,0
湖南省,2020/2/6,630,11.392405,0,0.001055366,94754,,0.010553659,0
湖南省,2020/2/5,607,8.16944,0,0.000981149,101921,,0.009811489,0
湖南省,2020/2/4,562,5.227656,0,0.000880214,113609,,0.008802137,0
湖南省,2020/2/3,499,4.222649,0,0.000773341,129309,,0.007733412,0
湖南省,2020/2/2,447,3.455724,0,0.00068725,145508,,0.006872495,0
湖南省,2020/2/1,381,2.056555,0,0.000577408,173188,,0.005774083,0
湖南省,2020/1/31,330,0.60241,0,0.000492801,202922,,0.004928009,0
湖南省,2020/1/30,275,0.722022,0,0.000411162,243213,,0.004111622,0
湖南省,2020/1/29,221,0,0,0.000328039,304842,,0.003280392,0
湖南省,2020/1/28,143,0,0,0.000212261,471119,,0.002122607,0
湖南省,2020/1/27,100,0,0,0.000148434,673700,,0.00148434,0
湖南省,2020/1/26,69,0,0,0.000102419,976377,,0.001024195,0
湖南省,2020/1/25,43,0,0,6.38E-05,1566744,,0.000638266,0
湖南省,2020/1/24,24,0,0,3.56E-05,2807083,,0.000356242,0
湖南省,2020/1/23,9,0,0,1.34E-05,7485556,,0.000133591,0
湖南省,2020/1/22,4,0,0,5.94E-06,16842500,,5.94E-05,0
内蒙古自治区,2020/6/1,25,88.93617,0.425532,0.000951174,105133,24706321,0.009511736,4.05E-05
内蒙古自治区,2020/5/31,27,88.085106,0.425532,0.000951174,105133,24706321,0.009511736,4.05E-05
内蒙古自治区,2020/5/30,25,88.793103,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/29,26,88.362069,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/28,26,88.362069,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/27,26,88.362069,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/26,26,88.362069,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/25,27,87.931034,0.431034,0.000939031,106493,24706321,0.009390309,4.05E-05
内蒙古自治区,2020/5/24,25,88.546256,0.440529,0.000918793,108838,24706321,0.009187932,4.05E-05
内蒙古自治区,2020/5/23,17,91.705069,0.460829,0.000878318,113854,24706321,0.008783177,4.05E-05
内蒙古自治区,2020/5/22,17,91.705069,0.460829,0.000878318,113854,24706321,0.008783177,4.05E-05
内蒙古自治区,2020/5/21,19,90.740741,0.462963,0.00087427,114381,24706321,0.008742702,4.05E-05
内蒙古自治区,2020/5/20,19,90.740741,0.462963,0.00087427,114381,24706321,0.008742702,4.05E-05
内蒙古自治区,2020/5/19,19,90.740741,0.462963,0.00087427,114381,24706321,0.008742702,4.05E-05
内蒙古自治区,2020/5/18,19,90.740741,0.462963,0.00087427,114381,24706321,0.008742702,4.05E-05
内蒙古自治区,2020/5/17,16,92.018779,0.469484,0.000862128,115992,24706321,0.008621276,4.05E-05
内蒙古自治区,2020/5/16,12,93.779904,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/15,12,93.779904,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/14,14,92.822967,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/13,18,90.909091,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/12,18,90.909091,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/11,20,89.952153,0.478469,0.000845937,118212,24706321,0.008459374,4.05E-05
内蒙古自治区,2020/5/10,20,89.903846,0.480769,0.00084189,118780,24706321,0.008418898,4.05E-05
内蒙古自治区,2020/5/9,16,91.542289,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/8,28,85.572139,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/7,28,85.572139,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/6,29,85.074627,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/5,33,83.084577,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/4,40,79.60199,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/3,44,77.61194,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/2,46,76.616915,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/5/1,46,76.616915,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/4/30,48,75.621891,0.497512,0.000813557,122917,24706321,0.00813557,4.05E-05
内蒙古自治区,2020/4/29,49,75,0.5,0.000809509,123532,24706321,0.008095094,4.05E-05
内蒙古自治区,2020/4/28,52,73.366834,0.502513,0.000805462,124152,24706321,0.008054619,4.05E-05
内蒙古自治区,2020/4/27,53,72.864322,0.502513,0.000805462,124152,24706321,0.008054619,4.05E-05
内蒙古自治区,2020/4/26,68,65.151515,0.505051,0.000801414,124779,24706321,0.008014143,4.05E-05
内蒙古自治区,2020/4/25,76,61.111111,0.505051,0.000801414,124779,24706321,0.008014143,4.05E-05
内蒙古自治区,2020/4/24,82,57.86802,0.507614,0.000797367,125413,24706321,0.007973668,4.05E-05
内蒙古自治区,2020/4/23,85,55.670103,0.515464,0.000785224,127352,24706321,0.007852242,4.05E-05
内蒙古自治区,2020/4/22,85,55.670103,0.515464,0.000785224,127352,24706321,0.007852242,4.05E-05
内蒙古自治区,2020/4/21,85,55.670103,0.515464,0.000785224,127352,24706321,0.007852242,4.05E-05
内蒙古自治区,2020/4/20,89,53.608247,0.515464,0.000785224,127352,24706321,0.007852242,4.05E-05
内蒙古自治区,2020/4/19,88,53.88601,0.518135,0.000781177,128012,24706321,0.007811766,4.05E-05
内蒙古自治区,2020/4/18,88,53.88601,0.518135,0.000781177,128012,24706321,0.007811766,4.05E-05
内蒙古自治区,2020/4/17,89,53.367876,0.518135,0.000781177,128012,24706321,0.007811766,4.05E-05
内蒙古自治区,2020/4/16,98,48.704663,0.518135,0.000781177,128012,24706321,0.007811766,4.05E-05
内蒙古自治区,2020/4/15,95,49.473684,0.526316,0.000769034,130033,24706321,0.00769034,4.05E-05
内蒙古自治区,2020/4/14,98,47.894737,0.526316,0.000769034,130033,24706321,0.00769034,4.05E-05
内蒙古自治区,2020/4/13,106,43.684211,0.526316,0.000769034,130033,24706321,0.00769034,4.05E-05
内蒙古自治区,2020/4/12,105,43.915344,0.529101,0.000764986,130721,24706321,0.007649864,4.05E-05
内蒙古自治区,2020/4/11,75,50.967742,0.645161,0.00062737,159396,24706321,0.006273698,4.05E-05
内蒙古自治区,2020/4/10,48,61.71875,0.78125,0.000518086,193018,24706321,0.00518086,4.05E-05
内蒙古自治区,2020/4/9,46,62.698413,0.793651,0.000509991,196082,24706321,0.005099909,4.05E-05
内蒙古自治区,2020/4/8,49,59.677419,0.806452,0.000501896,199245,24706321,0.005018959,4.05E-05
内蒙古自治区,2020/4/7,46,61.157025,0.826446,0.000489753,204184,24706321,0.004897532,4.05E-05
内蒙古自治区,2020/4/6,43,62.711864,0.847458,0.000477611,209376,24706321,0.004776106,4.05E-05
内蒙古自治区,2020/4/5,42,63.247863,0.854701,0.000473563,211165,24706321,0.00473563,4.05E-05
内蒙古自治区,2020/4/4,42,63.247863,0.854701,0.000473563,211165,24706321,0.00473563,4.05E-05
内蒙古自治区,2020/4/3,42,63.247863,0.854701,0.000473563,211165,24706321,0.00473563,4.05E-05
内蒙古自治区,2020/4/2,42,63.247863,0.854701,0.000473563,211165,24706321,0.00473563,4.05E-05
内蒙古自治区,2020/4/1,36,66.666667,0.900901,0.000449278,222579,24706321,0.004492777,4.05E-05
内蒙古自治区,2020/3/31,32,69.158879,0.934579,0.000433088,230900,24706321,0.004330875,4.05E-05
内蒙古自治区,2020/3/30,22,76.28866,1.030928,0.000392612,254704,24706321,0.003926121,4.05E-05
内蒙古自治区,2020/3/29,20,77.894737,1.052632,0.000384517,260067,24706321,0.00384517,4.05E-05
内蒙古自治区,2020/3/28,19,78.723404,1.06383,0.000380469,262833,24706321,0.003804694,4.05E-05
内蒙古自治区,2020/3/27,17,80.434783,1.086957,0.000372374,268547,24706321,0.003723743,4.05E-05
内蒙古自治区,2020/3/26,14,83.146067,1.123596,0.000360232,277599,24706321,0.003602317,4.05E-05
内蒙古自治区,2020/3/25,2,96.103896,1.298701,0.000311661,320861,24706321,0.003116611,4.05E-05
内蒙古自治区,2020/3/24,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/23,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/22,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/21,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/20,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/19,0,98.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/18,1,97.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/17,1,97.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/16,1,97.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/15,3,94.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/14,3,94.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/13,3,94.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/12,3,94.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/11,3,94.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/10,4,93.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/9,4,93.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/8,4,93.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/7,7,89.333333,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/6,9,86.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/5,9,86.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/4,11,84,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/3,15,78.666667,1.333333,0.000303566,329418,24706321,0.00303566,4.05E-05
内蒙古自治区,2020/3/2,21,72,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/3/1,23,69.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/29,26,65.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/28,30,60,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/27,32,57.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/26,37,50.666667,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/25,40,46.666667,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/24,41,45.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/23,48,36,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/22,49,34.666667,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/21,58,22.666667,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/20,59,21.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/19,65,13.333333,0,0.000303566,329418,,0.00303566,0
内蒙古自治区,2020/2/18,65,10.958904,0,0.000295471,338443,,0.002954709,0
内蒙古自治区,2020/2/17,64,11.111111,0,0.000291423,343143,,0.002914234,0
内蒙古自治区,2020/2/16,62,11.428571,0,0.000283328,352947,,0.002833283,0
内蒙古自治区,2020/2/15,61,10.294118,0,0.000275233,363328,,0.002752332,0
内蒙古自治区,2020/2/14,59,9.230769,0,0.000263091,380097,,0.002630906,0
内蒙古自治区,2020/2/13,55,9.836066,0,0.0002469,405022,,0.002469004,0
内蒙古自治区,2020/2/12,54,10,0,0.000242853,411772,,0.002428528,0
内蒙古自治区,2020/2/11,53,8.62069,0,0.000234758,425971,,0.002347577,0
内蒙古自治区,2020/2/10,53,8.62069,0,0.000234758,425971,,0.002347577,0
内蒙古自治区,2020/2/9,49,9.259259,0,0.000218568,457524,,0.002185675,0
内蒙古自治区,2020/2/8,47,9.615385,0,0.000210472,475122,,0.002104725,0
内蒙古自治区,2020/2/7,45,10,0,0.000202377,494126,,0.002023774,0
内蒙古自治区,2020/2/6,42,8.695652,0,0.000186187,537094,,0.001861872,0
内蒙古自治区,2020/2/5,39,7.142857,0,0.000169997,588246,,0.00169997,0
内蒙古自治区,2020/2/4,34,2.857143,0,0.000141664,705895,,0.001416642,0
内蒙古自治区,2020/2/3,33,2.941176,0,0.000137617,726657,,0.001376166,0
内蒙古自治区,2020/2/2,26,3.703704,0,0.000109284,915049,,0.001092838,0
内蒙古自治区,2020/2/1,22,4.347826,0,9.31E-05,1074188,,0.000930936,0
内蒙古自治区,2020/1/31,19,5,0,8.10E-05,1235316,,0.000809509,0
内蒙古自治区,2020/1/30,19,0,0,7.69E-05,1300333,,0.000769034,0
内蒙古自治区,2020/1/29,16,0,0,6.48E-05,1544145,,0.000647608,0
内蒙古自治区,2020/1/28,15,0,0,6.07E-05,1647088,,0.000607132,0
内蒙古自治区,2020/1/27,11,0,0,4.45E-05,2246029,,0.00044523,0
内蒙古自治区,2020/1/26,7,0,0,2.83E-05,3529474,,0.000283328,0
内蒙古自治区,2020/1/25,7,0,0,2.83E-05,3529474,,0.000283328,0
内蒙古自治区,2020/1/24,1,0,0,4.05E-06,24706321,,4.05E-05,0
江苏省,2020/6/1,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/31,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/30,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/29,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/28,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/27,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/26,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/25,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/24,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/23,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/22,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/21,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/20,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/19,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/18,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/17,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/16,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/15,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/14,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/13,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/12,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/11,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/10,0,100,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/9,1,99.846861,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/8,1,99.846861,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/7,1,99.846861,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/6,2,99.693721,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/5,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/4,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/3,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/2,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/5/1,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/30,3,99.540582,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/29,5,99.234303,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/28,6,99.081164,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/27,7,98.928025,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/26,7,98.928025,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/25,7,98.928025,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/24,7,98.928025,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/23,7,98.928025,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/22,8,98.774885,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/21,9,98.621746,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/20,10,98.468606,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/19,10,98.468606,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/18,10,98.468606,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/17,10,98.468606,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/16,11,98.315467,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/15,11,98.315467,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/14,12,98.162328,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/13,15,97.70291,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/12,15,97.70291,0,0.000812189,123124,,0.008121891,0
江苏省,2020/4/11,16,97.546012,0,0.000810945,123313,,0.008109453,0
江苏省,2020/4/10,17,97.388633,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/9,18,97.235023,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/8,18,97.235023,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/7,18,97.235023,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/6,18,97.235023,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/5,18,97.235023,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/4,19,97.081413,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/3,19,97.081413,0,0.000809701,123502,,0.008097015,0
江苏省,2020/4/2,16,97.527048,0,0.000804726,124266,,0.008047264,0
江苏省,2020/4/1,15,97.678019,0,0.000803483,124458,,0.008034826,0
江苏省,2020/3/31,15,97.678019,0,0.000803483,124458,,0.008034826,0
江苏省,2020/3/30,14,97.829457,0,0.000802239,124651,,0.008022388,0
江苏省,2020/3/29,13,97.981366,0,0.000800995,124845,,0.00800995,0
江苏省,2020/3/28,10,98.439938,0,0.000797264,125429,,0.007972637,0
江苏省,2020/3/27,10,98.439938,0,0.000797264,125429,,0.007972637,0
江苏省,2020/3/26,9,98.59375,0,0.00079602,125625,,0.007960199,0
江苏省,2020/3/25,7,98.902821,0,0.000793532,126019,,0.007935323,0
江苏省,2020/3/24,5,99.213836,0,0.000791045,126415,,0.007910448,0
江苏省,2020/3/23,2,99.684044,0,0.000787313,127014,,0.007873134,0
江苏省,2020/3/22,2,99.684044,0,0.000787313,127014,,0.007873134,0
江苏省,2020/3/21,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/20,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/19,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/18,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/17,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/16,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/15,0,100,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/14,1,99.841521,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/13,1,99.841521,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/12,2,99.683043,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/11,4,99.366086,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/10,4,99.366086,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/9,10,98.415214,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/8,19,96.988906,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/7,25,96.038035,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/6,37,94.136292,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/5,48,92.393027,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/4,54,91.442155,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/3,69,89.064976,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/2,88,86.053883,0,0.000784826,127417,,0.007848259,0
江苏省,2020/3/1,95,84.944532,0,0.000784826,127417,,0.007848259,0
江苏省,2020/2/29,108,82.884311,0,0.000784826,127417,,0.007848259,0
江苏省,2020/2/28,116,81.616482,0,0.000784826,127417,,0.007848259,0
江苏省,2020/2/27,133,78.922345,0,0.000784826,127417,,0.007848259,0
